Lang-1	1.0	1.0	1.0	
Lang-2	0.4	1.0	0.5714285714285715	
Lang-3	0.5	1.0	0.6666666666666666	
Lang-5	0.5	1.0	0.6666666666666666	
Lang-6	0.06666666666666667	1.0	0.125	
Lang-7	0.3333333333333333	0.5	0.4	
Lang-9	0.018018018018018018	1.0	0.035398230088495575	
Lang-10	0.09345794392523364	1.0	0.17094017094017094	
Lang-12	0.5	1.0	0.6666666666666666	
Lang-14	1.0	1.0	1.0	
Lang-15	0.3333333333333333	1.0	0.5	
Lang-16	1.0	1.0	1.0	
Lang-17	0.030303030303030304	1.0	0.05882352941176471	
Lang-18	0.043478260869565216	1.0	0.08333333333333333	
Lang-19	0.2222222222222222	1.0	0.3636363636363636	
Lang-20	1.0	1.0	1.0	
Lang-22	0.875	1.0	0.9333333333333333	
Lang-26	0.03333333333333333	1.0	0.06451612903225806	
Lang-27	1.0	1.0	1.0	
Lang-28	0.5	1.0	0.6666666666666666	
Lang-30	0.7894736842105263	1.0	0.8823529411764706	
Lang-31	1.0	1.0	1.0	
Lang-34	0	0	0	
Lang-36	1.0	1.0	1.0	
Lang-37	1.0	1.0	1.0	
Lang-39	1.0	1.0	1.0	
Lang-40	1.0	0.5	0.6666666666666666	
Lang-41	0.20588235294117646	1.0	0.34146341463414637	
Lang-42	0.6	1.0	0.7499999999999999	
Lang-44	1.0	1.0	1.0	
Lang-46	0.25	1.0	0.4	
Lang-47	0.4	0.6666666666666666	0.5	
Lang-48	0.06060606060606061	0.2857142857142857	0.1	
Lang-50	1.0	1.0	1.0	
Lang-53	0.4	1.0	0.5714285714285715	
Lang-54	0.5	1.0	0.6666666666666666	
Lang-55	0.25	1.0	0.4	
Lang-59	1.0	1.0	1.0	
Lang-60	0.2	0.6666666666666666	0.30769230769230765	
Lang-61	1.0	1.0	1.0	
Lang-62	0.3333333333333333	0.5	0.4	
Lang-63	0.5	1.0	0.6666666666666666	
Lang-64	1.0	1.0	1.0	
Lang-65	0.25	1.0	0.4	
Chart-1	0.4594594594594595	0.3333333333333333	0.38636363636363635	
Chart-2	0.125	0.6666666666666666	0.21052631578947367	
Chart-3	1.0	1.0	1.0	
Chart-4	1.0	0.9090909090909091	0.9523809523809523	
Chart-5	1.0	1.0	1.0	
Chart-6	0.013574660633484163	1.0	0.026785714285714288	
Chart-7	0.3333333333333333	1.0	0.5	
Chart-8	1.0	1.0	1.0	
Chart-9	1.0	0.25	0.4	
Chart-11	1.0	1.0	1.0	
Chart-12	1.0	0.2	0.33333333333333337	
Chart-15	1.0	1.0	1.0	
