Math-89	1.5	1.5	1.5	9.5	30.5	3.0	3.0	
Math-90	3.0	3.0	8.0	3.0	3.0	19.0	3.0	
Math-92	15.428571428571429	14.714285714285714	13.428571428571429	25.0	40.857142857142854	14.857142857142858	14.571428571428571	
Math-93	7.2	7.2	5.8	17.6	42.4	7.8	7.8	
Math-94	15.0	15.0	18.0	1.0	6.0	9.0	6.0	
Math-95	9.0	9.0	119.0	47.0	9.0	9.0	9.0	
Math-96	23.0	26.0	36.0	5.0	13.0	12.0	13.0	
Math-97	22.75	31.75	41.0	30.75	27.25	24.75	27.25	
Math-98	8.5	8.5	27.5	45.5	247.0	8.5	8.5	
Math-99	73.5	59.5	53.5	81.0	107.5	72.0	71.0	
Math-100	144.0	61.666666666666664	29.666666666666668	215.66666666666666	324.6666666666667	188.33333333333334	213.33333333333334	
Math-101	9.0	9.0	27.0	33.0	9.0	9.0	9.0	
Math-103	2.0	4.0	58.0	1.0	2.0	2.0	2.0	
Mockito-2	95.33333333333333	23.0	46.0	125.0	125.33333333333333	54.666666666666664	125.33333333333333	
Mockito-3	526.4	479.8	527.8	628.4	834.6	690.4	676.0	
Mockito-5	1343.0	1312.0	355.0	1417.0	1441.0	1341.0	1343.0	
Mockito-6	1258.0	783.5	560.6	1597.1	1788.55	1258.3	1104.1	
Mockito-9	887.5	825.5	897.0	1426.5	694.0	789.0	1066.5	
Mockito-10	116.66666666666667	120.66666666666667	106.5	259.3333333333333	418.0	211.83333333333334	418.0	
Mockito-11	133.0	403.0	403.0	283.5	418.5	133.0	123.5	
Mockito-12	124.0	93.0	8.5	125.0	125.0	207.0	125.0	
Mockito-13	512.0	515.3333333333334	474.3333333333333	478.3333333333333	560.3333333333334	579.0	560.3333333333334	
Mockito-14	537.8	556.8	622.2	467.2	454.2	412.8	454.2	
Mockito-16	550.0	473.1666666666667	547.6666666666666	447.8333333333333	412.8333333333333	385.0	465.1666666666667	
Mockito-17	210.8	210.8	227.8	250.4	128.2	134.0	128.2	
Mockito-18	9.0	9.0	66.0	9.0	9.0	9.0	9.0	
Mockito-20	793.0	1170.0	1186.5	1121.5	1241.5	885.5	739.0	
Mockito-21	235.6	59.2	56.8	241.6	232.8	236.4	367.6	
Mockito-22	10.0	11.0	16.0	4.0	695.0	269.0	10.0	
Mockito-23	277.55555555555554	178.0	208.11111111111111	690.4444444444445	663.7777777777778	461.8888888888889	663.7777777777778	
Mockito-24	1.0	1.0	1.0	145.0	1.0	1.0	1.0	
Mockito-25	102.0	113.5	140.83333333333334	688.3333333333334	626.8333333333334	428.6666666666667	626.8333333333334	
Mockito-26	139.0	169.0	282.0	29.0	28.0	428.0	28.0	
Mockito-27	900.5	872.5	440.5	903.5	900.5	900.5	900.5	
Mockito-28	244.0	250.0	316.0	213.0	200.0	415.0	200.0	
Mockito-29	1098.0	858.0	858.0	832.0	838.0	1097.0	1562.0	
Mockito-32	641.0	363.5	453.0	578.5	406.5	328.0	406.5	
Mockito-33	61.0	100.0	318.0	53.0	53.0	434.0	53.0	
Mockito-34	442.0	451.0	205.0	233.0	432.0	448.0	432.0	
Mockito-35	856.3333333333334	790.6666666666666	107.33333333333333	895.6666666666666	880.0	853.3333333333334	867.6666666666666	
Mockito-36	579.5	716.5	1112.5	561.5	579.5	579.5	579.5	
Mockito-37	421.5	421.5	453.5	396.5	407.5	531.5	421.5	
Mockito-38	6.0	6.0	20.0	29.0	78.0	74.0	78.0	
Time-1	899.8	376.8	67.8	1517.2	1575.0	1002.8	1282.4	
Time-2	1651.0	1368.3333333333333	93.0	2075.0	1992.6666666666667	1972.3333333333333	1995.3333333333333	
Time-3	1999.4	1811.3	37.7	2385.0	2385.4	2016.2	2023.9	
Time-4	20.0	20.0	35.0	1453.0	1657.0	935.0	1657.0	
Time-5	23.666666666666668	20.166666666666668	64.5	869.0	1049.5	1037.8333333333333	1049.5	
Time-7	94.0	29.0	9.0	2112.0	2090.0	1903.0	2090.0	
Time-8	727.3333333333334	388.6666666666667	334.0	1279.3333333333333	1206.0	1160.3333333333333	1213.0	
Time-9	589.6	326.4	458.4	1208.6	1172.0	1100.2	1173.2	
Time-10	2176.5	2635.5	2632.5	2882.5	2986.5	2340.5	2445.5	
Time-11	403.0	498.0	1036.0	24.0	403.0	629.0	403.0	
Time-12	1649.1666666666667	807.8333333333334	38.833333333333336	2106.8333333333335	2904.5	1659.8333333333333	1665.8333333333333	
Time-14	1936.0	227.0	144.0	2002.0	1979.0	1923.0	1979.0	
Time-15	6.0	6.0	2.0	11.0	13.0	11.0	13.0	
Time-17	1690.0	1459.0	3.0	1968.0	1715.0	1699.0	1699.0	
Time-18	1723.0	1432.5	1432.5	895.5	2728.0	1817.5	1707.0	
Time-19	187.0	187.0	215.0	36.0	1469.0	931.0	174.0	
Time-21	29.428571428571427	28.571428571428573	119.57142857142857	479.7142857142857	975.7142857142857	814.8571428571429	973.0	
Time-22	52.5	36.5	91.5	1114.5	1111.5	1009.5	1111.5	
Time-23	28.22222222222222	29.22222222222222	37.22222222222222	261.22222222222223	647.2222222222222	68.22222222222223	28.22222222222222	
