Chart-1	191.1881618499756	
Chart-2	141.3966133594513	
Chart-3	20.35416603088379	
Chart-4	186.1624710559845	
Chart-5	51.35498070716858	
Chart-6	190.9403109550476	
Chart-7	6.35822319984436	
Chart-8	9.364137649536133	
Chart-9	13.39680027961731	
Chart-11	105.96136355400085	
Chart-12	86.25745701789856	
Chart-15	99.02655339241028	
Chart-16	6.789872169494629	
Chart-17	20.420352935791016	
Chart-20	119.18569087982178	
Chart-21	5.453640937805176	
Chart-22	12.866892337799072	
Chart-25	21.622212409973145	
Chart-26	284.95597314834595	
Lang-1	16.13717222213745	
Lang-2	1.5453672409057617	
Lang-3	7.829672574996948	
Lang-4	2.6699278354644775	
Lang-5	1.3224380016326904	
Lang-6	11.573359727859497	
Lang-7	7.64730429649353	
Lang-9	9.478970527648926	
Lang-10	9.247267246246338	
Lang-12	1.1172595024108887	
Lang-14	25.881476163864136	
Lang-15	2.3429644107818604	
Lang-16	7.750938892364502	
Lang-17	3.742631196975708	
Lang-18	4.572906017303467	
Lang-19	2.0085949897766113	
Lang-20	0.45908665657043457	
Lang-22	2.381990909576416	
Lang-26	4.379568099975586	
Lang-27	5.628499984741211	
Lang-28	1.8787450790405273	
Lang-30	0.880361795425415	
Lang-31	34.08375954627991	
Lang-32	4.894459009170532	
Lang-34	11.392934799194336	
Lang-36	6.277394533157349	
Lang-37	27.026755332946777	
Lang-39	17.547144174575806	
Lang-40	17.476190328598022	
Lang-41	0.09400486946105957	
Lang-42	5.319203615188599	
Lang-44	2.172870397567749	
Lang-46	1.9879493713378906	
Lang-47	18.819031715393066	
Lang-48	5.768505811691284	
Lang-50	2.1742403507232666	
Lang-53	2.3498575687408447	
Lang-54	1.3585808277130127	
Lang-55	1.0618607997894287	
Lang-59	16.49260425567627	
Lang-60	17.102174282073975	
Lang-61	17.336543798446655	
Lang-62	4.106749534606934	
Lang-63	1.911745548248291	
Lang-64	7.29573130607605	
Lang-65	2.236966133117676	
Math-1	30.491461992263794	
Math-2	2.836146593093872	
Math-6	23.604799032211304	
Math-7	18.075085878372192	
Math-11	4.3791491985321045	
Math-13	11.319544553756714	
Math-14	11.087383508682251	
Math-15	290.8364906311035	
Math-16	294.2369439601898	
Math-17	9.071560621261597	
Math-21	5.10080623626709	
Math-23	3.105715274810791	
Math-24	3.110060214996338	
Math-26	22.332780838012695	
Math-27	22.361074209213257	
Math-28	6.1999077796936035	
Math-29	8.313629150390625	
Math-30	2.717327356338501	
Math-31	31.113735675811768	
Math-33	5.425152778625488	
Math-34	2.698641777038574	
Math-35	0.2124314308166504	
Math-36	8.91370177268982	
Math-37	29.733561277389526	
Math-40	10.386703252792358	
Math-41	23.30575966835022	
Math-42	5.593828916549683	
Math-43	8.13203763961792	
Math-44	17.591853857040405	
Math-45	43.915411949157715	
Math-46	20.39804768562317	
Math-47	20.22049880027771	
Math-48	5.570446729660034	
Math-49	4.932036399841309	
Math-50	4.920603036880493	
Math-52	4.122767448425293	
Math-53	16.430338621139526	
Math-54	7.836801767349243	
Math-55	9.941996097564697	
Math-57	2.3407487869262695	
Math-58	3.4589240550994873	
Math-62	0.9285173416137695	
Math-64	5.8291237354278564	
Math-65	8.683111667633057	
Math-66	2.1559159755706787	
Math-68	5.19451117515564	
Math-69	3.2052574157714844	
Math-74	8.47505784034729	
Math-76	4.1437859535217285	
Math-79	38.45587515830994	
Math-81	5.631047248840332	
Math-82	2.682244062423706	
Math-83	3.095902681350708	
Math-84	1.3056199550628662	
Math-85	8.956666469573975	
Math-86	2.049189329147339	
Math-87	2.866114616394043	
Math-88	2.6563258171081543	
Math-89	1.3608088493347168	
Math-90	1.2543227672576904	
Math-92	20.296929121017456	
Math-93	20.451226234436035	
Math-94	20.489062309265137	
Math-95	2.710818290710449	
Math-96	15.110551595687866	
Math-97	6.512089729309082	
Math-98	0.4358348846435547	
Math-99	29.904897928237915	
Math-100	5.823943614959717	
Math-101	7.233023643493652	
Math-103	2.464409589767456	
Math-105	0.028922557830810547	
Mockito-2	3.5732920169830322	
Mockito-3	101.70907402038574	
Mockito-5	4.472554683685303	
Mockito-6	116.83221769332886	
Mockito-9	116.5541684627533	
Mockito-10	112.88346982002258	
Mockito-11	92.55500221252441	
Mockito-12	2.432490110397339	
Mockito-13	78.97243022918701	
Mockito-14	77.56641745567322	
Mockito-16	68.39207816123962	
Mockito-17	67.6013855934143	
Mockito-18	114.19616985321045	
Mockito-20	135.943608045578	
Mockito-21	2.6389780044555664	
Mockito-22	58.66434597969055	
Mockito-23	111.9178261756897	
Mockito-24	112.8503634929657	
Mockito-25	108.32250928878784	
Mockito-26	2.015442371368408	
Mockito-27	108.0261070728302	
Mockito-28	3.877953052520752	
Mockito-29	7.411001920700073	
Mockito-32	100.91586065292358	
Mockito-33	72.6722800731659	
Mockito-34	64.08356881141663	
Mockito-35	65.29069352149963	
Mockito-36	83.90156435966492	
Mockito-37	31.832970142364502	
Mockito-38	11.216153383255005	
Time-1	434.97338247299194	
Time-2	478.19490003585815	
Time-3	154.2843644618988	
Time-4	95.38004636764526	
Time-5	201.75102043151855	
Time-7	340.4286952018738	
Time-8	401.94843316078186	
Time-9	404.73055481910706	
Time-10	46.02800488471985	
Time-11	3.497791051864624	
Time-12	187.21783542633057	
Time-14	477.17012333869934	
Time-15	375.47719645500183	
Time-17	1339.1790854930878	
Time-18	307.1947195529938	
Time-19	598.1859781742096	
Time-21	655.4796092510223	
Time-22	306.13755202293396	
Time-23	626.5392179489136	
Time-27	138.90954732894897	
