Chart-1	44.52610206604004	
Chart-2	30.719106197357178	
Chart-3	5.223584413528442	
Chart-4	49.62261700630188	
Chart-5	11.917822360992432	
Chart-6	43.4139199256897	
Chart-7	2.1303775310516357	
Chart-8	2.7263505458831787	
Chart-9	3.7664549350738525	
Chart-11	27.474489450454712	
Chart-12	23.818378686904907	
Chart-15	27.712153673171997	
Chart-16	2.3334150314331055	
Chart-17	5.4491636753082275	
Chart-20	31.47310185432434	
Chart-21	2.058544158935547	
Chart-22	3.6684184074401855	
Chart-25	9.371423959732056	
Chart-26	77.48529076576233	
Lang-1	10.625598192214966	
Lang-2	2.4415628910064697	
Lang-3	11.488112211227417	
Lang-4	3.9373979568481445	
Lang-5	2.073873281478882	
Lang-6	16.87257480621338	
Lang-7	11.228270769119263	
Lang-9	14.772948980331421	
Lang-10	14.680155038833618	
Lang-12	1.7451603412628174	
Lang-14	38.22963523864746	
Lang-15	3.306063652038574	
Lang-16	10.727526426315308	
Lang-17	5.15311598777771	
Lang-18	6.667553186416626	
Lang-19	2.89151930809021	
Lang-20	0.6419427394866943	
Lang-22	3.3471500873565674	
Lang-26	6.360713720321655	
Lang-27	8.259625673294067	
Lang-28	3.0196218490600586	
Lang-30	1.3785614967346191	
Lang-31	49.18727898597717	
Lang-32	6.82349157333374	
Lang-34	15.808397054672241	
Lang-36	8.727885246276855	
Lang-37	37.28253173828125	
Lang-39	26.610881567001343	
Lang-40	28.88812232017517	
Lang-41	0.12469363212585449	
Lang-42	7.220887899398804	
Lang-44	2.7830653190612793	
Lang-46	2.810438871383667	
Lang-47	31.315041065216064	
Lang-48	9.324695110321045	
Lang-50	3.0109572410583496	
Lang-53	2.9681332111358643	
Lang-54	1.9310743808746338	
Lang-55	1.6242375373840332	
Lang-59	25.588350772857666	
Lang-60	29.506524562835693	
Lang-61	28.581966161727905	
Lang-62	5.2064197063446045	
Lang-63	2.523444414138794	
Lang-64	9.200533390045166	
Lang-65	3.024993896484375	
Math-1	47.280415534973145	
Math-2	3.894845485687256	
Math-6	29.737348794937134	
Math-7	23.04017734527588	
Math-11	5.1773154735565186	
Math-13	14.406333684921265	
Math-14	13.99815058708191	
Math-15	463.35362243652344	
Math-16	512.826446056366	
Math-17	10.569497108459473	
Math-21	6.427920341491699	
Math-23	4.016782522201538	
Math-24	3.926119565963745	
Math-26	27.311938285827637	
Math-27	26.452627897262573	
Math-28	6.401935815811157	
Math-29	10.377535820007324	
Math-30	2.7821497917175293	
Math-31	37.31988048553467	
Math-33	6.499868631362915	
Math-34	3.300043821334839	
Math-35	0.23334288597106934	
Math-36	11.165620565414429	
Math-37	34.10920715332031	
Math-40	12.168474435806274	
Math-41	28.578779458999634	
Math-42	6.489511966705322	
Math-43	9.889854669570923	
Math-44	21.13589859008789	
Math-45	58.68219256401062	
Math-46	29.155099153518677	
Math-47	24.832278966903687	
Math-48	6.41012716293335	
Math-49	6.060991525650024	
Math-50	6.16257643699646	
Math-52	4.976306676864624	
Math-53	20.215387105941772	
Math-54	9.156550168991089	
Math-55	12.784817218780518	
Math-57	3.581418037414551	
Math-58	4.035221099853516	
Math-62	1.1598715782165527	
Math-64	7.15719199180603	
Math-65	10.775772094726562	
Math-66	2.6801161766052246	
Math-68	6.361874341964722	
Math-69	3.8995697498321533	
Math-74	9.957105875015259	
Math-76	4.87039041519165	
Math-79	47.29974031448364	
Math-81	6.665254354476929	
Math-82	3.3959429264068604	
Math-83	3.5664589405059814	
Math-84	1.582751989364624	
Math-85	11.053386211395264	
Math-86	2.448949098587036	
Math-87	3.4259231090545654	
Math-88	3.3081071376800537	
Math-89	1.789215326309204	
Math-90	1.6606967449188232	
Math-92	24.079152822494507	
Math-93	23.192392349243164	
Math-94	28.142398595809937	
Math-95	3.1563992500305176	
Math-96	23.985700845718384	
Math-97	9.44030499458313	
Math-98	0.5056471824645996	
Math-99	47.976686239242554	
Math-100	9.244266748428345	
Math-101	10.632600784301758	
Math-103	2.9244165420532227	
Math-105	0.03490853309631348	
Mockito-2	5.026508092880249	
Mockito-3	181.14963626861572	
Mockito-5	5.9923765659332275	
Mockito-6	198.51361918449402	
Mockito-9	200.65774631500244	
Mockito-10	188.9575068950653	
Mockito-11	149.18031764030457	
Mockito-12	3.1904659271240234	
Mockito-13	121.20474004745483	
Mockito-14	122.374671459198	
Mockito-16	107.33434796333313	
Mockito-17	109.5798442363739	
Mockito-18	189.4193992614746	
Mockito-20	221.58174419403076	
Mockito-21	3.227829933166504	
Mockito-22	91.12085199356079	
Mockito-23	183.76653170585632	
Mockito-24	169.57900404930115	
Mockito-25	156.7935733795166	
Mockito-26	2.05822491645813	
Mockito-27	154.2326738834381	
Mockito-28	4.331416845321655	
Mockito-29	8.473561763763428	
Mockito-32	162.30602097511292	
Mockito-33	112.64243125915527	
Mockito-34	103.01363039016724	
Mockito-35	107.5718834400177	
Mockito-36	134.42274403572083	
Mockito-37	42.91221070289612	
Mockito-38	14.46436882019043	
Time-1	748.1833469867706	
Time-2	842.4672253131866	
Time-3	238.70572543144226	
Time-4	138.54631924629211	
Time-5	327.1602318286896	
Time-7	571.186630487442	
Time-8	647.1536321640015	
Time-9	690.5287549495697	
Time-10	51.911957025527954	
Time-11	4.225724458694458	
Time-12	295.99381279945374	
Time-14	849.044618844986	
Time-15	480.31580209732056	
Time-17	770.3483006954193	
Time-18	475.58128905296326	
Time-19	780.6270325183868	
Time-21	727.9446604251862	
Time-22	337.1807029247284	
Time-23	644.8404402732849	
Time-27	137.7202389240265	
