Chart-1	0.24324324324324326	0.2647058823529412	0.25352112676056343	
Chart-2	0	0	0	
Chart-3	0	0	0	
Chart-4	0.31666666666666665	0.30158730158730157	0.30894308943089427	
Chart-5	0	0	0	
Chart-6	0.6742081447963801	0.6506550218340611	0.6622222222222223	
Chart-7	1.0	0.8571428571428571	0.923076923076923	
Chart-8	0	0	0	
Chart-9	0	0	0	
Chart-11	0	0	0	
Chart-12	0	0	0	
Chart-15	0	0	0	
Chart-16	0.16666666666666666	0.16666666666666666	0.16666666666666666	
Chart-17	0	0	0	
Chart-20	0.6914893617021277	0.5603448275862069	0.6190476190476192	
Chart-21	0	0	0	
Chart-22	0	0	0	
Chart-25	0	0	0	
Chart-26	0	0	0	
Lang-1	0	0	0	
Lang-2	0.2	0.3333333333333333	0.25	
Lang-3	0	0	0	
Lang-4	0.9666666666666667	0.9666666666666667	0.9666666666666667	
Lang-5	0	0	0	
Lang-6	0.3333333333333333	0.7692307692307693	0.4651162790697674	
Lang-7	0	0	0	
Lang-9	0.9819819819819819	0.9646017699115044	0.9732142857142857	
Lang-10	0.9813084112149533	0.9459459459459459	0.963302752293578	
Lang-12	0.5	1.0	0.6666666666666666	
Lang-14	0	0	0	
Lang-15	0.3333333333333333	0.3333333333333333	0.3333333333333333	
Lang-16	0	0	0	
Lang-17	0.9696969696969697	0.9142857142857143	0.9411764705882354	
Lang-18	0.9782608695652174	0.9574468085106383	0.967741935483871	
Lang-19	0.3333333333333333	0.6	0.42857142857142855	
Lang-20	0	0	0	
Lang-22	0	0	0	
Lang-26	0.9666666666666667	0.6304347826086957	0.763157894736842	
Lang-27	0	0	0	
Lang-28	0	0	0	
Lang-30	0	0	0	
Lang-31	0	0	0	
Lang-32	0.9772727272727273	0.9772727272727273	0.9772727272727273	
Lang-34	0.8214285714285714	0.5948275862068966	0.69	
Lang-36	0	0	0	
Lang-37	0	0	0	
Lang-39	0	0	0	
Lang-40	0	0	0	
Lang-41	0	0	0	
Lang-42	0	0	0	
Lang-44	0	0	0	
Lang-46	0	0	0	
Lang-47	0	0	0	
Lang-48	0.6666666666666666	0.46808510638297873	0.55	
Lang-50	0	0	0	
Lang-53	0	0	0	
Lang-54	0	0	0	
Lang-55	0.75	0.6	0.6666666666666665	
Lang-59	0	0	0	
Lang-60	0	0	0	
Lang-61	0	0	0	
Lang-62	0	0	0	
Lang-63	0	0	0	
Lang-64	0	0	0	
Lang-65	0	0	0	
Math-1	0	0	0	
Math-2	0.3333333333333333	0.6666666666666666	0.4444444444444444	
Math-6	0.8592964824120602	0.855	0.8571428571428571	
Math-7	0.7058823529411765	0.7058823529411765	0.7058823529411765	
Math-11	0	0	0	
Math-13	0.9879518072289156	0.9425287356321839	0.9647058823529412	
Math-14	0.9883720930232558	0.9340659340659341	0.96045197740113	
Math-15	0.7808219178082192	0.8507462686567164	0.8142857142857143	
