Mockito-12	1.0	0.42857142857142855	0.6	
Mockito-28	0.07692307692307693	1.0	0.14285714285714288	
Mockito-24	1.0	1.0	1.0	
Mockito-37	0.6024096385542169	0.44052863436123346	0.5089058524173028	
Mockito-23	0.0736318407960199	1.0	0.1371640407784986	
Mockito-6	0.37894736842105264	0.1232876712328767	0.18604651162790697	
Mockito-2	1.0	1.0	1.0	
Mockito-21	1.0	0.25	0.4	
Mockito-38	1.0	0.3146067415730337	0.47863247863247865	
Mockito-16	0.4714285714285714	0.9933110367892977	0.6393972012917114	
Mockito-29	0.25	0.020833333333333332	0.038461538461538464	
Mockito-32	1.0	0.01881720430107527	0.036939313984168866	
Mockito-5	1.0	0.14285714285714285	0.25	
Mockito-34	0.49572649572649574	0.5345622119815668	0.5144124168514413	
Mockito-3	1.0	0.15757575757575756	0.27225130890052357	
Mockito-35	0.47619047619047616	0.038910505836575876	0.07194244604316548	
Mockito-26	0	0	0	
Mockito-22	0	0	0	
Mockito-27	0	0	0	
Mockito-13	0	0	0	
Mockito-20	0	0	0	
Mockito-33	0	0	0	
Mockito-9	0	0	0	
Mockito-10	0.038461538461538464	0.0010695187165775401	0.002081165452653486	
Mockito-11	1.0	0.008108108108108109	0.016085790884718502	
Time-15	1.0	0.23529411764705882	0.38095238095238093	
Time-11	0.3333333333333333	1.0	0.5	
Time-27	0.037037037037037035	1.0	0.07142857142857142	
Time-22	0.0	0.0	0	
Time-1	0.8857142857142857	0.5188284518828452	0.6543535620052771	
Time-7	0.6521739130434783	0.38461538461538464	0.4838709677419355	
Time-5	0.18181818181818182	1.0	0.3076923076923077	
Time-21	0.6818181818181818	0.8823529411764706	0.7692307692307693	
Time-8	0.9508196721311475	0.453125	0.6137566137566137	
Time-10	0.0	0.0	0	
Time-23	0.14285714285714285	1.0	0.25	
Time-4	0.625	0.4411764705882353	0.5172413793103449	
Time-18	0.05555555555555555	1.0	0.10526315789473684	
Time-17	0.5	0.0007434944237918215	0.0014847809948032665	
Time-2	0.5827338129496403	0.08282208588957055	0.1450313339301701	
Time-14	1.0	0.08552631578947369	0.1575757575757576	
Time-12	0.0	0.0	0	
Time-3	0.6538461538461539	0.05862068965517241	0.10759493670886075	
Time-9	0.5070422535211268	0.37894736842105264	0.4337349397590361	
Time-19	0.1713091922005571	0.9609375	0.29078014184397155	
